product_id_numeric,handle,title,product_type,status,article_status
7113290580149,5510791344499,Fuel tank,Tanks,DRAFT,80
7113290678453,7810791304404,Fuel tank,Tanks,DRAFT,80
7113290743989,7810791344499,Fuel tank,Tanks,DRAFT,80
7113290776757,7810791354499,Fuel tank,Tanks,DRAFT,80
7113290940597,7920791304499,Fuel tank,Tanks,DRAFT,80
7113291366581,76908999000,Factory graphics kit,Decals,DRAFT,80
7113291563189,79708990000,Portugal Six Days graphics kit,Decals,DRAFT,80
7113291628725,7970898810067,Start number backgrounds,Startnumber Backgrounds,DRAFT,80
7113291694261,79708988100c1,"Start number backgrounds 125-500 (EXC, XC, XCF) 19-23",Startnumber Backgrounds,DRAFT,80
7113291727029,79708988100ab,Start number backgrounds,Startnumber Backgrounds,DRAFT,80
7113291759797,00029949010,Multipack cleaning towel,Tool/transport,DRAFT,80
7113291825333,79408990600,Chile Six Days graphics kit,Decals,DRAFT,80
7113291890869,7970898800030,Start number backgrounds,Startnumber Backgrounds,DRAFT,80
7113291923637,7970898800028,Start number backgrounds,Startnumber Backgrounds,DRAFT,80
7113292284085,5480808820080,Start number backgrounds,Startnumber Backgrounds,DRAFT,80
7113292316853,5480808820068,Start number backgrounds,Startnumber Backgrounds,DRAFT,80
7113292349621,5480808820030,Start number backgrounds,Startnumber Backgrounds,DRAFT,80
7113292415157,5480808820020,Start number backgrounds,Startnumber Backgrounds,DRAFT,80
7113292513461,4620808800020,Start number backgrounds,Startnumber Backgrounds,DRAFT,80
7113292775605,90608999000,Factory graphics kit,Decals,DRAFT,80
7113293004981,46208199000,Factory graphics kit,Decals,DRAFT,80
7113293037749,46208990000,Factory graphics kit,Decals,DRAFT,80
7113293168821,54808190300,Factory graphics kit,Decals,DRAFT,80
7113293201589,54808190400,Factory graphics kit,Decals,DRAFT,80
7113293234357,59001094050,Fork protector sticker set,Decals / Sticker Protection,DRAFT,80
7113293430965,6130791400099,Fuel tank protection sticker kit 1290 SUPERDUKE  14-19,Decals / Sticker Protection,DRAFT,80
7113293463733,61308999000,Factory graphics kit 1290 (SUPERDUKE) 14-16,Decals,DRAFT,80
7113293562037,69004030090,"Swingarm sticker set 1190 RC (8, RC, RC8, RC8R) 08-16",Decals,DRAFT,80
7113293594805,69007011000,Tank pad,Decals / Sticker Protection,DRAFT,80
7113293660341,69307914000,Fuel tank protection sticker kit,Decals / Sticker Protection,DRAFT,80
7113293791413,72508190100,Factory graphics kit,Decals,DRAFT,80
7113293889717,76008998000,Fuel tank protection sticker set,Decals / Sticker Protection,DRAFT,80
7113293922485,76008999100,Stealth graphics kit,Decals,DRAFT,80
7113293988021,76008999300,Stealth graphics kit,Decals,DRAFT,80
7113294053557,77301994050,Fork protector sticker set,Decals / Sticker Protection,DRAFT,80
7113294086325,77308190700,Factory graphics kit,Decals,DRAFT,80
7113294217397,77708990200,Factory graphics kit,Decals,DRAFT,80
7113294282933,78008190000,Factory graphics kit,Decals,DRAFT,80
7113294315701,78108190300,Factory graphics kit,Decals,DRAFT,80
7113294414005,78708990300,Italy Six Days graphics kit,Decals,DRAFT,80
7113294446773,78708990400,Argentina Six Days graphics kit,Decals,DRAFT,80
7113294512309,78708990600,Factory graphics kit,Decals,DRAFT,80
7113294545077,78908990000,Gravity graphics kit,Decals,DRAFT,80
7113294577845,78908990100,Gravity graphics kit,Decals,DRAFT,80
7113294676149,79208990000,"Factory graphics kit 125-450 (SX, XC) 16-18",Decals,DRAFT,80
7113294708917,90608999300,Graphics kit 125-390 DUKE 11-21,Decals,DRAFT,80
7113294905525,7870898800030,Start number backgrounds,Startnumber Backgrounds,DRAFT,80
7113294938293,7870898800038,Start number backgrounds,Startnumber Backgrounds,DRAFT,80
7113294971061,7870898800067,Start number backgrounds,Startnumber Backgrounds,DRAFT,80
7113295003829,7870898800080,Start number backgrounds,Startnumber Backgrounds,DRAFT,80
7113295036597,7870898800028,Start number backgrounds,Startnumber Backgrounds,DRAFT,80
7113295069365,7730808800080,Start number backgrounds,Startnumber Backgrounds,DRAFT,80
7113295200437,7720808800038,"Start number backgrounds 125-500 (EXC, SX, XC, XCF) 11-13",Startnumber Backgrounds,DRAFT,80
7113295233205,7720808800080,Start number backgrounds,Startnumber Backgrounds,DRAFT,80
7113295626421,7960898800038,Start number backgrounds,Startnumber Backgrounds,DRAFT,80
7113295659189,7960898800067,Start number backgrounds,Startnumber Backgrounds,DRAFT,80
7113296019637,4700808800020,Start number backgrounds,Startnumber Backgrounds,DRAFT,80
7113296314549,60012072000,Fuel tank protection sticker kit,Decals / Sticker Protection,DRAFT,80
7113296478389,76003980000,Frame protection sticker set,Frame Protection,DRAFT,80
7113296773301,77308190800,Factory graphics kit,Decals,DRAFT,80
7113296806069,77508190200,Gravity graphics kit,Decals,DRAFT,80
7113297330357,u6907751,Factory graphics kit,Decals,DRAFT,80
7113297363125,u6907752,Factory graphics kit,Decals,DRAFT,80
7113297690805,7730808800030,Start number backgrounds,Startnumber Backgrounds,DRAFT,80
7113297821877,7730808800038,Start number backgrounds,Startnumber Backgrounds,DRAFT,80
7113297854645,7800808800030,Start number backgrounds,Startnumber Backgrounds,DRAFT,80
7113298477237,63508910044eb,Fender kit,Trim parts,DRAFT,80
7113298706613,00010000318,Plastic parts kit,Trim parts,DRAFT,
7113298968757,00010000309,Plastic parts kit,Trim parts,DRAFT,
7113299689653,63508910044,Fender kit,Trim parts,DRAFT,80
7113299820725,78108916200,Licence plate holder support,Trim parts,DRAFT,80
7113300148405,7910600300028,Air filter panel,Trim parts,DRAFT,80
7113300934837,47208013000eb,Tail section,Trim parts,DRAFT,80
7113301065909,7210800100028,"Headlight shroud FREERIDE (250, E) 18-23",Trim parts,DRAFT,80
7113301131445,47208054000eb,Spoiler set,Trim parts,DRAFT,80
7113301426357,5480800100020,Headlight shroud,Trim parts,DRAFT,80
7113301459125,5030801030090,Fender,Trim parts,DRAFT,80
7113301524661,79608916044,License plate holder support,Trim parts,DRAFT,80
7113301754037,00010000153,Fairing kit,Trim parts,DRAFT,
7113301852341,61308901000,Start number plate kit,Trim parts,DRAFT,80
7113301917877,61308914000,Pillion seat cover,Trim parts,DRAFT,80
7113301950645,69008101100,Front fairing,Trim parts,DRAFT,80
7113301983413,69008102100,Side fairing,Trim parts,DRAFT,80
7113302016181,69008103100,Side fairing,Trim parts,DRAFT,80
7113302081717,69008114100,Rear fairing,Trim parts,DRAFT,80
7113302180021,69008160200,Front spoiler,Trim parts,DRAFT,80
7113302311093,69008947100,Seat fairing,Trim parts,DRAFT,80
7113302409397,69308910000,Fender,Trim parts,DRAFT,80
7113302540469,7600690200099,Air filter panel,Trim parts,DRAFT,80
7113302933685,76008915144,Licence plate holder support,Trim parts,DRAFT,80
7113303130293,7770600430028,Air filter panel,Trim parts,DRAFT,80
7113303195829,7770805410004,Spoiler set,Trim parts,DRAFT,80
7113303851189,79008054000eb,Spoiler set,Trim parts,DRAFT,80
7113303949493,90108002000,Headlight shroud,Trim parts,DRAFT,80
7113303982261,90108003000,Headlight shroud,Trim parts,DRAFT,80
7113304015029,90108020000,Front spoiler,Trim parts,DRAFT,80
7113304047797,90108041000,Side fairing,Trim parts,DRAFT,80
7113304113333,90108042000,Side fairing,Trim parts,DRAFT,80
7113304277173,90508918044,Race seat,Trim parts,DRAFT,80
7113304342709,69012034044,Mounting kit,Trim parts,DRAFT,80
7113304375477,69008901150,Quick lock,Trim parts,DRAFT,80
7113304473781,5030801310004,Fender,Trim parts,DRAFT,80
7113304637621,5480801310020,Tail section,Trim parts,DRAFT,80
7113304801461,7770600410028,Air filter panel,Trim parts,DRAFT,80
7113304834229,7770600410030,Air filter panel,Trim parts,DRAFT,80
7113304899765,7810800100030,Headlight shroud,Trim parts,DRAFT,80
7113304932533,7650805400004,Spoiler set,Trim parts,DRAFT,80
7113305587893,7770805400004,Spoiler set,Trim parts,DRAFT,80
7113305686197,7770800704430,Start number plate kit,Trim parts,DRAFT,80
7113305850037,7770600400030,Air filter panel,Trim parts,DRAFT,80
7113305915573,7770600400004,Air filter panel,Trim parts,DRAFT,80
7113305981109,7770600300028,Air filter cover,Trim parts,DRAFT,80
7113306144949,7800801300020,Tail section,Trim parts,DRAFT,80
7113306177717,7800801300030,Tail section,Trim parts,DRAFT,80
7113306243253,5900109400004,"Fork protector kit 105-560 (EXC, SMR, SX, SXS, XC, XCF) 05-14",Trim parts,DRAFT,80
7113306276021,7650805000030,Spoiler,Trim parts,DRAFT,80
7113306505397,7720801300004,Tail section,Trim parts,DRAFT,80
7113306603701,7800800100020,Headlight shroud,Trim parts,DRAFT,80
7113306734773,7730805410030,Spoiler set,Trim parts,DRAFT,80
7113306865845,7730805410004,Spoiler set,Trim parts,DRAFT,80
7113306931381,7730801000030,Fender,Trim parts,DRAFT,80
7113306964149,7730801000020,Fender,Trim parts,DRAFT,80
7113307029685,7730801000028,"Fender 125-530 (EXC, SX, SXS, XC, XCF, XCR) 07-13",Trim parts,DRAFT,80
7113307160757,7730800704420,Start number plate,Trim parts,DRAFT,80
7113307193525,7730800704404,Start number plate,Trim parts,DRAFT,80
7113307291829,7730600300020,Air filter cover,Trim parts,DRAFT,80
7113307357365,7730600300004,Air filter cover,Trim parts,DRAFT,80
7113307422901,7730600111020,Air filter panel,Trim parts,DRAFT,80
7113307455669,7730600111004,Air filter panel,Trim parts,DRAFT,80
7113307521205,7720805400030,Spoiler set,Trim parts,DRAFT,80
7113307586741,7720805400004,Spoiler set,Trim parts,DRAFT,80
7113307619509,7720600410030,Air filter panel,Trim parts,DRAFT,80
7113307717813,7720600400030,Air filter panel,Trim parts,DRAFT,80
7113307783349,7720600300030,Air filter cover,Trim parts,DRAFT,80
7113308045493,7720600300004,Air filter cover,Trim parts,DRAFT,80
7113308078261,7650804100030,Side fairing,Trim parts,DRAFT,80
7113308143797,7650804100004,Side fairing,Trim parts,DRAFT,80
7113308176565,7650804200030,Side fairing,Trim parts,DRAFT,80
7113308209333,7650804200004,Side fairing,Trim parts,DRAFT,80
7113308340405,7650814100004,Side fairing,Trim parts,DRAFT,80
7113308405941,7650814200004,Side fairing,Trim parts,DRAFT,80
7113308864693,7650800100030,Headlight shroud,Trim parts,DRAFT,80
7113308897461,7650801300004,Tail section,Trim parts,DRAFT,80
7113309126837,5480800701004,Start number plate,Trim parts,DRAFT,80
7113309257909,90508920144,Front spoiler,Trim parts,DRAFT,80
7113309290677,7000805400028,Spoiler set,Trim parts,DRAFT,80
7113309913269,5030801030030,Fender,Trim parts,DRAFT,80
7113309946037,5030801030020,Fender,Trim parts,DRAFT,80
7113309978805,4710801000030,Fender,Trim parts,DRAFT,80
7113310109877,5030800100028,Headlight shroud,Trim parts,DRAFT,80
7113310175413,5030800100030,Headlight shroud,Trim parts,DRAFT,80
7113310273717,5030801020030,Fender 04-06,Trim parts,DRAFT,80
7113310306485,5030801020004,Fender,Trim parts,DRAFT,80
7113311125685,90108915044,Licence plate holder support,Trim parts,DRAFT,80
7113311158453,6000851004404,Fender kit,Trim parts,DRAFT,80
7113311322293,7770805400030,Spoiler set,Trim parts,DRAFT,80
7113311355061,7770801000030,Fender,Trim parts,DRAFT,80
7113311584437,7720600400004,Air filter panel,Trim parts,DRAFT,80
7113312174261,61029955144,Retaining adapter,Bike stand / Lift,DRAFT,80
7113313091765,78029155000,Bike stand,Bike stand / Lift,DRAFT,80
7113313157301,69329965020,Mounting pin,Tool/transport,DRAFT,80
7113313484981,60112002000,Transport strap,Tool/transport,DRAFT,80
7113313714357,78012006000,Service pit mat,Tool/transport,DRAFT,80
7113313779893,79029930000,Pit board,Tool/transport,DRAFT,80
7113314304181,79012030100c1,Plug,Tool/transport,DRAFT,80
7113314762933,00029920000eb,Chain gauge,Tool/transport,DRAFT,80
7113314828469,00029940000,Cable organizer,Tool/transport,DRAFT,
7113315221685,00029016000,Combination tool,Tool/transport,DRAFT,80
7113315451061,00029990010,Sag scale pin,Tool/transport,DRAFT,80
7113315516597,00029997000,Multi-purpose tool,Tool/transport,DRAFT,
7113316171957,60129074050,Charging cable,Tool/transport,DRAFT,80
7113316204725,58609085100,Tyre warmer set,Tool/transport,DRAFT,80
7113316270261,61312983044,Tyre warmer set,Tool/transport,DRAFT,80
7113316368565,7502996400004,Injector box,Tool/transport,DRAFT,80
7113316761781,78129994000,Fork seal doctor,Tool/transport,DRAFT,80
7113316958389,00029090100,Sag scale,Tool/transport,DRAFT,80
7113317023925,77719910000,C-Spanner,Tool/transport,DRAFT,80
7113317220533,77211942144,Power socket kit,Tool/transport,DRAFT,80
7113317253301,58429074001,UK power adapter,Tool/transport,DRAFT,80
7113317286069,58429074002,Australian power adapter,Tool/transport,DRAFT,80
7113318006965,60308965100,Touring windshield,Windshields,DRAFT,80
7113318432949,00010000294,Windshield  1290 Super Duke 16-18,Windshields,DRAFT,
7113318498485,00010000293,Windshield,Windshields,DRAFT,
7113318695093,75608065100,Touring windshield,Windshields,DRAFT,80
7113318727861,75008065044,Touring windshield,Windshields,DRAFT,80
7113318760629,60008008100,Touring windshield,Windshields,DRAFT,80
7113318826165,61108065100,Touring windshield,Windshields,DRAFT,80
7113318858933,62008965000,Touring windshield,Windshields,DRAFT,80
7113318990005,69108908000,Windshield,Windshields,DRAFT,80
7113319055541,76008965044,Fly screen,Windshields,DRAFT,80
7113319121077,76508065000,Touring windshield,Windshields,DRAFT,80
7113319153845,90108965000,Fly screen,Windshields,DRAFT,80
7113320333493,63605979030,Repair kit silencer,Partstream,DRAFT,80
7113320726709,63710967020,Scottoil,Partstream,DRAFT,80
7113320759477,63710967010,Scottoil,Partstream,DRAFT,80
7113321021621,6030990104433,Heavy duty front wheel,Partstream,DRAFT,80
7113321054389,94509945003,Crash bung,Partstream,DRAFT,80
7113321152693,94509945001,Crash bung,Partstream,DRAFT,80
7113322758325,63505979130,Heat protection pillion,Partstream,DRAFT,80
7113322791093,63505979120,Repair kit,Partstream,DRAFT,80
7113323151541,60712922015,Lock cylinder adapter long,Partstream,DRAFT,80
7113323249845,6360597912033,Repair kit silencer,Partstream,DRAFT,80
7113323610293,64112922050,Rain cover left,Partstream,DRAFT,80
7113323643061,64112922060,Inner bag,Partstream,DRAFT,80
7113323708597,94305999070,Noise reduction insert,Partstream,DRAFT,80
7113323774133,76105979570,Link pipe,Partstream,DRAFT,80
7113323872437,76105979520,Repair kit,Partstream,DRAFT,80
7113324101813,76105979020,Repair kit,Partstream,DRAFT,80
7113324232885,76105979060,Mounting kit,Partstream,DRAFT,80
7113324298421,76105979010,Damping material kit,Partstream,DRAFT,80
7113326395573,61713950033,Foot brake lever,Partstream,DRAFT,80
7113327640757,61408063010,Fixing rubber,Partstream,DRAFT,80
7113328033973,61313950044,Brake lever kit,Partstream,DRAFT,80
7113328754869,01585t35,Shock absorber,Partstream,DRAFT,80
7113328853173,6360597902033,Repair kit,Partstream,DRAFT,80
7113328885941,6360597901033,Damping material kit,Partstream,DRAFT,80
7113328984245,61705950020,Repair kit presilencer,Partstream,DRAFT,80
7113329082549,61705989010,Damping material kit silencer,Partstream,DRAFT,80
7113329148085,61705999020,Link pipe,Partstream,DRAFT,80
7113329344693,63605979010,Damping material kit,Partstream,DRAFT,80
7113329508533,61705979050,Silencer cap,Partstream,DRAFT,80
7113329574069,61705979020,Repair kit,Partstream,DRAFT,80
7113329967285,95805979040,Mounting kit,Partstream,DRAFT,80
7113330000053,95805979030,Clamp,Partstream,DRAFT,80
7113330360501,63512934044,Side case set repair kit,Partstream,DRAFT,80
7113330426037,26605908000,Factory header,Partstream,DRAFT,80
7113330458805,26605987000,Factory main silencer,Partstream,DRAFT,80
7113330491573,26205901020,Repair kit,Partstream,DRAFT,80
7113330524341,26205908000,Factory header,Partstream,DRAFT,80
7113330557109,26205987000,Factory main silencer,Partstream,DRAFT,80
7113330589877,25105901020,Repair kit,Partstream,DRAFT,80
7113330688181,25105987000,Factory main silencer,Partstream,DRAFT,80
7113330852021,55705981020,Repair kit,Partstream,DRAFT,80
7113330917557,55705981050,Silencer cap,Partstream,DRAFT,80
7113331867829,64112924050,Locking mechanism set,Partstream,DRAFT,80
7113331998901,50505979010,Damping material kit,Partstream,DRAFT,80
7113332064437,50505979020,Repair kit,Partstream,DRAFT,80
7113332129973,76505999020,Repair kit,Partstream,DRAFT,80
7113332359349,76905979020,Repair kit,Partstream,DRAFT,80
7113332392117,76905979010,Damping material kit,Partstream,DRAFT,80
7113332490421,76905979040,Link pipe,Partstream,DRAFT,80
7113332621493,79105979023,Silencer housing,Partstream,DRAFT,80
7113332654261,79707913050,Flange,Partstream,DRAFT,80
7113332818101,61712992000,Weather protection cover iPhone 6/6S/7/8,Partstream,DRAFT,80
7113332850869,61712992100,Weather protection cover iPhone 6/6S/7/8 Plus,Partstream,DRAFT,80
7113332916405,61712992200,Weather protection cover iPhone X/XS,Partstream,DRAFT,80
7113332981941,61712992300,Weather protection cover Samsung Galaxy S8/S9,Partstream,DRAFT,80
7113333014709,61712992400,Weather protection cover Samsung Galaxy S8+/S9+,Partstream,DRAFT,80
7113333047477,61712992500,Weather protection cover iPhone XS MAX,Partstream,DRAFT,80
7113333080245,61712992600,Weather protection cover iPhone XR,Partstream,DRAFT,80
7113333113013,61712992700,Weather protection cover HUAWEI Mate 20 Pro,Partstream,DRAFT,80
7113333145781,60712928044,Top case repair kit,Partstream,DRAFT,80
7113333670069,64105989020,Repair kit,Partstream,DRAFT,80
7113333866677,60112920000,Lock for quicklock case carrier,Partstream,DRAFT,80
7113333899445,60112024050,Adapter kit aluminium case,Partstream,DRAFT,80
7113334128821,63505979030,Heat protection pillion,Partstream,DRAFT,80
7113334554805,79505979523,Silencer housing,Partstream,DRAFT,80
7113334718645,sxs13450404,Aluminum ring,Partstream,DRAFT,80
7113334784181,63512926000,Key kit,Partstream,DRAFT,80
7113335079093,47205979150,Silencer cap,Partstream,DRAFT,80
7113337110709,79505979020,Repair kit,Partstream,DRAFT,80
7113337241781,79505905000,Factory header,Partstream,DRAFT,80
7113337274549,79505987000,Factory silencer,Partstream,DRAFT,80
7113337307317,77705979051,Silencer cap,Partstream,DRAFT,80
