row_kind,title,handle,status,variant_sku,product_id_numeric,variant_id_numeric,admin_url
x_single_variant,TEAM BEANIE,3pw24000330x,ACTIVE,3PW240003300,8636791390538,47522545172810,https://ktm-shop-nl.myshopify.com/admin/products/8636791390538
shared_sku_peer,TEAM BEANIE,3pw240003300,ACTIVE,3PW240003300,15563663737162,61426409013578,https://ktm-shop-nl.myshopify.com/admin/products/15563663737162
shared_sku_peer,TEAM BLACK SHADES,3pw240000200,ACTIVE,3PW240000200,15563662393674,61426405441866,https://ktm-shop-nl.myshopify.com/admin/products/15563662393674
x_single_variant,TEAM CIRCUIT BACKPACK,3pw24000130x,ACTIVE,3PW240001300,8636805054794,47522581676362,https://ktm-shop-nl.myshopify.com/admin/products/8636805054794
shared_sku_peer,TEAM CIRCUIT BACKPACK,3pw240001300,ACTIVE,3PW240001300,15563663180106,61426407440714,https://ktm-shop-nl.myshopify.com/admin/products/15563663180106
x_single_variant,TEAM CURVED CAP,3pw24000350x,ACTIVE,3PW240003500,8636791488842,47522545434954,https://ktm-shop-nl.myshopify.com/admin/products/8636791488842
shared_sku_peer,TEAM CURVED CAP,3pw240003500,ACTIVE,3PW240003500,15563663835466,61426409242954,https://ktm-shop-nl.myshopify.com/admin/products/15563663835466
x_single_variant,TEAM DAKAR HYDRATION BACKPACK,3pw24000060x,ACTIVE,3PW240000600,8636804825418,47522581414218,https://ktm-shop-nl.myshopify.com/admin/products/8636804825418
shared_sku_peer,TEAM DAKAR HYDRATION BACKPACK,3pw240000600,ACTIVE,3PW240000600,15563662557514,61426405736778,https://ktm-shop-nl.myshopify.com/admin/products/15563662557514
x_single_variant,TEAM ERZBERG HYDRATION BACKPACK,3pw24000100x,ACTIVE,3PW240001000,8636805022026,47522581643594,https://ktm-shop-nl.myshopify.com/admin/products/8636805022026
shared_sku_peer,TEAM ERZBERG HYDRATION BACKPACK,3pw240001000,ACTIVE,3PW240001000,15563662885194,61426406621514,https://ktm-shop-nl.myshopify.com/admin/products/15563662885194
