Handle,Title,Body (HTML),Vendor,Product category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
wp-0025080406,Hexagonal bolt with external hexagon with collar M8X40 ISA 40,Hexagonal bolt with external hexagon with collar M8X40 ISA 40,WP,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,WP - Spare Parts,WP - Pro Components,TRUE,Title,Default Title,,,,,0025080406,,shopify,,continue,manual,3.27,,TRUE,TRUE,9010152037879,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_fallback_fallback_no_picture__sall__awsg__v1.jpg?v=1774382207,1,Hexagonal bolt with external hexagon with collar M8X40 ISA 40,FALSE,Hexagonal bolt with external hexagon with collar M8X40 ISA 40,Hexagonal bolt with external hexagon with collar M8X40 ISA 40,Motor Vehicle Parts,,Adult,0025080406,WP - Spare Parts,WP - Pro Components,new,FALSE,,,,,,,kg,,
wp-0025080456,Hexagonal bolt with external hexagon with collar M8X45 TX40,Hexagonal bolt with external hexagon with collar M8X45 TX40,WP,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,WP - Spare Parts,WP - Pro Components,FALSE,Title,Default Title,,,,,0025080456,,shopify,,continue,manual,,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_fallback_fallback_no_picture__sall__awsg__v1.jpg?v=1774382207,1,Hexagonal bolt with external hexagon with collar M8X45 TX40,FALSE,Hexagonal bolt with external hexagon with collar M8X45 TX40,Hexagonal bolt with external hexagon with collar M8X45 TX40,Motor Vehicle Parts,,Adult,0025080456,WP - Spare Parts,WP - Pro Components,new,FALSE,,,,,,,kg,,
wp-0025080506,Hexagonal bolt with external hexagon with collar,Hexagonal bolt with external hexagon with collar,WP,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,WP - Spare Parts,WP - Pro Components,TRUE,Title,Default Title,,,,,0025080506,,shopify,,continue,manual,3.75,,TRUE,TRUE,9010152037831,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_fallback_fallback_no_picture__sall__awsg__v1.jpg?v=1774382207,1,Hexagonal bolt with external hexagon with collar,FALSE,Hexagonal bolt with external hexagon with collar,Hexagonal bolt with external hexagon with collar,Motor Vehicle Parts,,Adult,0025080506,WP - Spare Parts,WP - Pro Components,new,FALSE,,,,,,,kg,,
wp-0251l101u400220,AER Conversion kit,"<ul><li><a href=""https://www.wp-suspension.com/autorisierte-zentren/"">This product is exclusively available through WP authorized centers.</a> </li></ul><p></p><ul><li class=""li-square"">Same performance as the air spring fork, but uses conventional coil spring system</li><li class=""li-square"">Latest technology paired with traditional concept</li><li class=""li-square"">High-quality original WP PRO COMPONENTS product</li><li class=""li-square"">Adjustable preload</li></ul><p><strong>Scope of delivery</strong></p><ul><li class=""li-square"">Cartridge</li><li class=""li-square"">Spacer</li></ul><p><strong>Note</strong></p><p>Fork springs need to be ordered separately. Settings can be found under documents.</p>",WP,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,WP - Offroad,WP - Cartridge,TRUE,Title,Default Title,,,,,0251L101U400220,,shopify,,continue,manual,499.97,,TRUE,TRUE,9010544261349,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_nmon_0791l101u400220_aer_conversion_kit__sall__awsg__v1.jpg?v=1779133004,1,AER Conversion kit,FALSE,AER Conversion kit,"This product is exclusively available through WP authorized centers. Same performance as the air spring fork, but uses conventional coil spring system Latest technology paired with traditional concept High-quality original WP PRO COMPONENTS product Adjustable preload Scope of delivery Cartridge Spacer Note Fork spring…",Motor Vehicle Parts,,Adult,0251L101U400220,WP - Offroad,WP - Cartridge,new,FALSE,,,,,,,kg,,
wp-03180m01set,XACT PRO 7736 Shock absorber,"<ul><li>Friction optimized components</li><li>Fully adjustable with standard tools</li><li>All adjustments can be made externally</li><li>Adjustable spring preload</li><li>Adjustable high-speed compression damping</li><li>Adjustable low-speed compression damping</li><li>Adjustable rebound damping</li></ul><p></p><strong>Scope of delivery</strong><ul><li class=""li-square"">Shock absorber incl. 35 N/mm shock spring</li><li class=""li-square"">Sticker</li></ul>",WP,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,WP - Offroad,WP - Shock,FALSE,Title,Default Title,,,,,03180M01SET,,shopify,,continue,manual,,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_wp_nmon_03180m01set_xact_pro_7736_federbein__sall__awsg__v1.png?v=1680287572,1,XACT PRO 7736 Shock absorber,FALSE,XACT PRO 7736 Shock absorber,Friction optimized components Fully adjustable with standard tools All adjustments can be made externally Adjustable spring preload Adjustable high-speed compression damping Adjustable low-speed compression damping Adjustable rebound damping Scope of delivery Shock absorber incl. 35 N/mm shock spring Sticker,Motor Vehicle Parts,,Adult,03180M01SET,WP - Offroad,WP - Shock,new,FALSE,,,,,,,kg,,
wp-03180n02set,XACT PRO 7736 Shock absorber,"<ul><li>Friction optimized components</li><li>Fully adjustable with standard tools</li><li>All adjustments can be made externally</li><li>Adjustable spring preload</li><li>Adjustable high-speed compression damping</li><li>Adjustable low-speed compression damping</li><li>Adjustable rebound damping</li></ul><p></p><strong>Scope of delivery</strong><ul><li class=""li-square"">Shock absorber incl. 40 N/mm shock spring</li><li class=""li-square"">Sticker</li></ul>",WP,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,WP - Offroad,WP - Shock,FALSE,Title,Default Title,,,,,03180N02SET,,shopify,,continue,manual,,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_wp_nmon_03180n02set_xact_pro_7736_federbein__sall__awsg__v1.png?v=1680287572,1,XACT PRO 7736 Shock absorber,FALSE,XACT PRO 7736 Shock absorber,Friction optimized components Fully adjustable with standard tools All adjustments can be made externally Adjustable spring preload Adjustable high-speed compression damping Adjustable low-speed compression damping Adjustable rebound damping Scope of delivery Shock absorber incl. 40 N/mm shock spring Sticker,Motor Vehicle Parts,,Adult,03180N02SET,WP - Offroad,WP - Shock,new,FALSE,,,,,,,kg,,
wp-0472c104u203220,XACT PRO 7543 Spring fork,"<ul><li>Unique valve system</li><li>Greater comfort</li><li>Higher bottoming resistance</li><li>Better response</li><li>Greater confidence in all situations</li><li>Friction optimized components</li><li>High quality coating</li><li>All adjustments can be made externally</li></ul><p></p><strong>Scope of delivery</strong><ul><li class=""li-square"">Spring fork incl. 3.2 N/mm Fork spring</li><li class=""li-square"">Sticker</li><li class=""li-square"">Tools</li></ul><p><strong>Note</strong><br />00010000362 is required for installation in MY18-20.<br />MY25 setting see ""Documents - Setting list"".<br /></p>",WP,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,WP - Offroad,WP - Fork,TRUE,Title,Default Title,,,,,0472C104U203220,,shopify,,continue,manual,2499.07,,TRUE,TRUE,9010544284935,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_nmon_0472c104u203220_xact_pro_7543_spring_fork__sall__awsg__v2.png?v=1779132894,1,XACT PRO 7543 Spring fork,FALSE,XACT PRO 7543 Spring fork,Unique valve system Greater comfort Higher bottoming resistance Better response Greater confidence in all situations Friction optimized components High quality coating All adjustments can be made externally Scope of delivery Spring fork incl. 3.2 N/mm Fork spring Sticker Tools Note 00010000362 is required for installa…,Motor Vehicle Parts,,Adult,0472C104U203220,WP - Offroad,WP - Fork,new,FALSE,,,,,,,kg,,
wp-0472c404u311220,XACT PRO 8946 Shock absorber,"<ul><li>Friction optimized components</li><li>Adjustable spring preload</li><li>Adjustable high-speed compression damping</li><li>Adjustable low-speed compression damping</li><li>Greater grip and traction</li><li>Supertrax technology</li><li>Greater confidence in all situations</li><li>Improved and calmer ride</li><li>Greater comfort</li><li>Lower physical strain</li><li>Adjustable high-speed rebound damping</li><li>Adjustable low-speed rebound damping</li></ul><p></p><strong>Scope of delivery</strong><ul><li class=""li-square"">Shock absorber incl. 45 N/mm shock spring</li><li class=""li-square"">Sticker</li></ul>",WP,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,WP - Offroad,WP - Shock,TRUE,Title,Default Title,,,,,0472C404U311220,,shopify,,continue,manual,1769.93,,TRUE,TRUE,9010544285024,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_wp_nmon_0472c404u311220_xact_pro_8946_shock_absorber__sall__awsg__v2.png?v=1680287572,1,XACT PRO 8946 Shock absorber,FALSE,XACT PRO 8946 Shock absorber,Friction optimized components Adjustable spring preload Adjustable high-speed compression damping Adjustable low-speed compression damping Greater grip and traction Supertrax technology Greater confidence in all situations Improved and calmer ride Greater comfort Lower physical strain Adjustable high-speed rebound dam…,Motor Vehicle Parts,,Adult,0472C404U311220,WP - Offroad,WP - Shock,new,FALSE,,,,,,,kg,,
wp-0472c404u314220,XACT PRO 8946 Shock absorber,"<ul><li><a href=""https://www.wp-suspension.com/autorisierte-zentren/"">This product is exclusively available through WP authorized centers.</a> </li></ul><p></p><ul><li>Friction optimized components</li><li>Adjustable spring preload</li><li>Adjustable high-speed compression damping</li><li>Adjustable low-speed compression damping</li><li>Adjustable rebound damping</li><li>Greater grip and traction</li><li>Supertrax technology</li><li>Greater confidence in all situations</li><li>Improved and calmer ride</li><li>Greater comfort</li><li>Lower physical strain</li></ul><p></p>Scope of delivery<br />Shock absorber incl. 45 N/mm shock spring<br />Sticker<br />Bladder Kit",WP,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,WP - Offroad,WP - Shock,TRUE,Title,Default Title,,,,,0472C404U314220,,shopify,,continue,manual,1799.94,,TRUE,TRUE,9010544329445,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_nmon_0472c404u314220_xact_pro_8946_shock_absorber__sall__awsg__v1.jpg?v=1779133022,1,XACT PRO 8946 Shock absorber,FALSE,XACT PRO 8946 Shock absorber,This product is exclusively available through WP authorized centers. Friction optimized components Adjustable spring preload Adjustable high-speed compression damping Adjustable low-speed compression damping Adjustable rebound damping Greater grip and traction Supertrax technology Greater confidence in all situations…,Motor Vehicle Parts,,Adult,0472C404U314220,WP - Offroad,WP - Shock,new,FALSE,,,,,,,kg,,
wp-0472c404u314220,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_nmon_0472c404u314220_xact_pro_8946_shock_absorber_mit__sall__awsg__v1.png?v=1779132733,2,XACT PRO 8946 Shock absorber,,,,,,,,,,,,,,,,,,,,
wp-05060l01set,APEX PRO 7500 Cartridge,"<ul><li class=""li-circle"">Advanced closed-cartridge technology suitable for retrofitting</li><li class=""li-circle"">High performance and good response in any situation</li><li class=""li-circle"">All aluminum parts CNC- machined and anodized</li><li class=""li-circle"">Full adjustability with standard tools</li><li class=""li-circle"">Reduces tire abrasion and improves handling</li><li class=""li-circle"">This suspension puts your engine power where you want it - on the road!</li><li class=""li-circle"">Adjustable spring preload</li><li class=""li-circle"">Adjustable compression damping</li><li class=""li-circle"">Adjustable rebound damping</li></ul>",WP,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,WP - Street,WP - Cartridge,FALSE,Title,Default Title,,,,,05060L01SET,,shopify,,continue,manual,,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_wp_nmon_competitincartridgekit__sall__awsg__v1.jpg?v=1680287450,1,APEX PRO 7500 Cartridge,FALSE,APEX PRO 7500 Cartridge,Advanced closed-cartridge technology suitable for retrofitting High performance and good response in any situation All aluminum parts CNC- machined and anodized Full adjustability with standard tools Reduces tire abrasion and improves handling This suspension puts your engine power where you want it - on the road! Adj…,Motor Vehicle Parts,,Adult,05060L01SET,WP - Street,WP - Cartridge,new,FALSE,,,,,,,kg,,
wp-05140l01set,APEX PRO 7500 Cartridge,"<ul><li>Closed cartridge technology</li><li>Better response</li><li>Reduced tire wear</li><li>Greater confidence in all situations</li><li>Improved damping behavior</li><li>Finer adjustment options</li><li>Technology from the Supersport World Championship</li><li>Motorsport expertise for the street</li><li>All adjustments can be made externally</li><li>Adjustable spring preload</li><li>Adjustable rebound damping</li><li>Adjustable compression damping</li></ul><p></p><strong>Scope of delivery</strong><ul><li class=""li-square"">Cartridge incl. 9.0, 9.5 und 10 N/mm fork spring</li><li class=""li-square"">Sticker</li><li class=""li-square"">Tools</li></ul>",WP,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,WP - Street,WP - Cartridge,FALSE,Title,Default Title,,,,,05140L01SET,,shopify,,continue,manual,,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_nmon_55182t91set_apex_pro_7500__sall__awsg__v2.png?v=1736367236,1,APEX PRO 7500 Cartridge,FALSE,APEX PRO 7500 Cartridge,Closed cartridge technology Better response Reduced tire wear Greater confidence in all situations Improved damping behavior Finer adjustment options Technology from the Supersport World Championship Motorsport expertise for the street All adjustments can be made externally Adjustable spring preload Adjustable rebound…,Motor Vehicle Parts,,Adult,05140L01SET,WP - Street,WP - Cartridge,new,FALSE,,,,,,,kg,,
wp-05140l02set,APEX PRO 7500 Cartridge,"<ul><li class=""li-circle"">Advanced closed-cartridge technology suitable for retrofitting</li><li class=""li-circle"">High performance and good response in any situation</li><li class=""li-circle"">All aluminum parts CNC- machined and anodized</li><li class=""li-circle"">Full adjustability with standard tools</li><li class=""li-circle"">Reduces tire abrasion and improves handling</li><li class=""li-circle"">This suspension puts your engine power where you want it - on the road!</li><li class=""li-circle"">Adjustable spring preload</li><li class=""li-circle"">Adjustable compression damping</li><li class=""li-circle"">Adjustable rebound damping</li></ul>",WP,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,WP - Street,WP - Cartridge,FALSE,Title,Default Title,,,,,05140L02SET,,shopify,,continue,manual,,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_wp_nmon_competitincartridgekit__sall__awsg__v1.jpg?v=1680287450,1,APEX PRO 7500 Cartridge,FALSE,APEX PRO 7500 Cartridge,Advanced closed-cartridge technology suitable for retrofitting High performance and good response in any situation All aluminum parts CNC- machined and anodized Full adjustability with standard tools Reduces tire abrasion and improves handling This suspension puts your engine power where you want it - on the road! Adj…,Motor Vehicle Parts,,Adult,05140L02SET,WP - Street,WP - Cartridge,new,FALSE,,,,,,,kg,,
wp-05170l01set,APEX PRO 7500 Cartridge,"<ul><li>Closed cartridge technology</li><li>Better response</li><li>Reduced tire wear</li><li>Greater confidence in all situations</li><li>Improved damping behavior</li><li>Finer adjustment options</li><li>Technology from the Supersport World Championship</li><li>Motorsport expertise for the street</li><li>All adjustments can be made externally</li><li>Adjustable spring preload</li><li>Adjustable rebound damping</li><li>Adjustable compression damping</li></ul><p></p><strong>Scope of delivery</strong><ul><li class=""li-square"">Cartridge incl. 9.0, 9.5 und 10 N/mm fork spring</li><li class=""li-square"">Sticker</li><li class=""li-square"">Tools</li></ul>",WP,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,WP - Street,WP - Cartridge,FALSE,Title,Default Title,,,,,05170L01SET,,shopify,,continue,manual,,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_wp_nmon_competitincartridgekit__sall__awsg__v1.jpg?v=1680287450,1,APEX PRO 7500 Cartridge,FALSE,APEX PRO 7500 Cartridge,Closed cartridge technology Better response Reduced tire wear Greater confidence in all situations Improved damping behavior Finer adjustment options Technology from the Supersport World Championship Motorsport expertise for the street All adjustments can be made externally Adjustable spring preload Adjustable rebound…,Motor Vehicle Parts,,Adult,05170L01SET,WP - Street,WP - Cartridge,new,FALSE,,,,,,,kg,,
wp-05170l02set,APEX PRO 7500 Cartridge,"<ul><li class=""li-circle"">Advanced closed-cartridge technology suitable for retrofitting</li><li class=""li-circle"">High performance and good response in any situation</li><li class=""li-circle"">All aluminum parts CNC- machined and anodized</li><li class=""li-circle"">Full adjustability with standard tools</li><li class=""li-circle"">Reduces tire abrasion and improves handling</li><li class=""li-circle"">This suspension puts your engine power where you want it - on the road!</li><li class=""li-circle"">Adjustable spring preload</li><li class=""li-circle"">Adjustable compression damping</li><li class=""li-circle"">Adjustable rebound damping</li></ul>",WP,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,WP - Street,WP - Cartridge,FALSE,Title,Default Title,,,,,05170L02SET,,shopify,,continue,manual,,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_wp_nmon_competitincartridgekit__sall__awsg__v1.jpg?v=1680287450,1,APEX PRO 7500 Cartridge,FALSE,APEX PRO 7500 Cartridge,Advanced closed-cartridge technology suitable for retrofitting High performance and good response in any situation All aluminum parts CNC- machined and anodized Full adjustability with standard tools Reduces tire abrasion and improves handling This suspension puts your engine power where you want it - on the road! Adj…,Motor Vehicle Parts,,Adult,05170L02SET,WP - Street,WP - Cartridge,new,FALSE,,,,,,,kg,,
wp-05180l01set,APEX PRO 7500 Cartridge,"<ul><li class=""li-circle"">Advanced closed-cartridge technology suitable for retrofitting</li><li class=""li-circle"">High performance and good response in any situation</li><li class=""li-circle"">All aluminum parts CNC- machined and anodized</li><li class=""li-circle"">Full adjustability with standard tools</li><li class=""li-circle"">Reduces tire abrasion and improves handling</li><li class=""li-circle"">This suspension puts your engine power where you want it - on the road!</li><li class=""li-circle"">Adjustable spring preload</li><li class=""li-circle"">Adjustable compression damping</li><li class=""li-circle"">Adjustable rebound damping</li></ul>",WP,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,WP - Street,WP - Cartridge,FALSE,Title,Default Title,,,,,05180L01SET,,shopify,,continue,manual,1982.52,,TRUE,TRUE,9010152052407,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_wp_nmon_competitincartridgekit__sall__awsg__v1.jpg?v=1680287450,1,APEX PRO 7500 Cartridge,FALSE,APEX PRO 7500 Cartridge,Advanced closed-cartridge technology suitable for retrofitting High performance and good response in any situation All aluminum parts CNC- machined and anodized Full adjustability with standard tools Reduces tire abrasion and improves handling This suspension puts your engine power where you want it - on the road! Adj…,Motor Vehicle Parts,,Adult,05180L01SET,WP - Street,WP - Cartridge,new,FALSE,,,,,,,kg,,
wp-05182n02set,APEX PRO 6543 Spring fork,APEX PRO 6543 Spring fork,WP,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,WP - Street,WP - Fork,FALSE,Title,Default Title,,,,,05182N02SET,,shopify,,continue,manual,,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_wp_nmon_cupgabelktmrc3902014__sall__awsg__v1.jpg?v=1680287473,1,APEX PRO 6543 Spring fork,FALSE,APEX PRO 6543 Spring fork,APEX PRO 6543 Spring fork,Motor Vehicle Parts,,Adult,05182N02SET,WP - Street,WP - Fork,new,FALSE,,,,,,,kg,,
wp-05182r10set,APEX PRO 6543 Spring fork,"<ul><li>Open cartridge technology</li><li>Adjustable spring preload</li><li>Adjustable rebound damping</li><li>Adjustable compression damping</li><li>Greater stability</li><li>Improved damping behavior</li><li>Improved and calmer ride</li><li>Greater comfort</li><li>Friction optimized components</li><li>High quality coating</li><li>Fully adjustable with standard tools</li><li>All adjustments can be made externally</li></ul><p></p><strong>Scope of delivery</strong><ul><li class=""li-square"">Spring fork incl. 7.5 N/mm fork spring</li><li class=""li-square"">Sticker</li></ul>",WP,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,WP - Street,WP - Fork,FALSE,Title,Default Title,,,,,05182R10SET,,shopify,,continue,manual,1677.54,,TRUE,TRUE,9010152052346,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_wp_nmon_cupgabelktmrc3902014__sall__awsg__v1.jpg?v=1680287473,1,APEX PRO 6543 Spring fork,FALSE,APEX PRO 6543 Spring fork,Open cartridge technology Adjustable spring preload Adjustable rebound damping Adjustable compression damping Greater stability Improved damping behavior Improved and calmer ride Greater comfort Friction optimized components High quality coating Fully adjustable with standard tools All adjustments can be made external…,Motor Vehicle Parts,,Adult,05182R10SET,WP - Street,WP - Fork,new,FALSE,,,,,,,kg,,
wp-05230l01set,APEX PRO 7500 Cartridge,"<ul><li class=""li-circle"">Advanced closed-cartridge technology suitable for retrofitting</li><li class=""li-circle"">High performance and good response in any situation</li><li class=""li-circle"">All aluminum parts CNC- machined and anodized</li><li class=""li-circle"">Full adjustability with standard tools</li><li class=""li-circle"">Reduces tire abrasion and improves handling</li><li class=""li-circle"">This suspension puts your engine power where you want it - on the road!</li><li class=""li-circle"">Adjustable spring preload</li><li class=""li-circle"">Adjustable compression damping</li><li class=""li-circle"">Adjustable rebound damping</li></ul>",WP,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,WP - Street,WP - Cartridge,FALSE,Title,Default Title,,,,,05230L01SET,,shopify,,continue,manual,,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_wp_nmon_competitincartridgekit__sall__awsg__v1.jpg?v=1680287450,1,APEX PRO 7500 Cartridge,FALSE,APEX PRO 7500 Cartridge,Advanced closed-cartridge technology suitable for retrofitting High performance and good response in any situation All aluminum parts CNC- machined and anodized Full adjustability with standard tools Reduces tire abrasion and improves handling This suspension puts your engine power where you want it - on the road! Adj…,Motor Vehicle Parts,,Adult,05230L01SET,WP - Street,WP - Cartridge,new,FALSE,,,,,,,kg,,
wp-05230l02set,APEX PRO 7500 Cartridge,"<ul><li class=""li-circle"">Advanced closed-cartridge technology suitable for retrofitting</li><li class=""li-circle"">High performance and good response in any situation</li><li class=""li-circle"">All aluminum parts CNC- machined and anodized</li><li class=""li-circle"">Full adjustability with standard tools</li><li class=""li-circle"">Reduces tire abrasion and improves handling</li><li class=""li-circle"">This suspension puts your engine power where you want it - on the road!</li><li class=""li-circle"">Adjustable spring preload</li><li class=""li-circle"">Adjustable compression damping</li><li class=""li-circle"">Adjustable rebound damping</li></ul>",WP,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,WP - Street,WP - Cartridge,FALSE,Title,Default Title,,,,,05230L02SET,,shopify,,continue,manual,,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_wp_nmon_competitincartridgekit__sall__awsg__v1.jpg?v=1680287450,1,APEX PRO 7500 Cartridge,FALSE,APEX PRO 7500 Cartridge,Advanced closed-cartridge technology suitable for retrofitting High performance and good response in any situation All aluminum parts CNC- machined and anodized Full adjustability with standard tools Reduces tire abrasion and improves handling This suspension puts your engine power where you want it - on the road! Adj…,Motor Vehicle Parts,,Adult,05230L02SET,WP - Street,WP - Cartridge,new,FALSE,,,,,,,kg,,
wp-05270l01set,APEX PRO 7500 Cartridge,"<ul><li>Closed cartridge technology</li><li>Better response</li><li>Reduced tire wear</li><li>Greater confidence in all situations</li><li>Improved damping behavior</li><li>Finer adjustment options</li><li>Technology from the Supersport World Championship</li><li>Motorsport expertise for the street</li><li>All adjustments can be made externally</li><li>Adjustable spring preload</li><li>Adjustable rebound damping</li><li>Adjustable compression damping</li></ul><p></p><strong>Scope of delivery</strong><ul><li class=""li-square"">Cartridge incl. 9.0, 9.5 und 10 N/mm fork spring</li><li class=""li-square"">Sticker</li><li class=""li-square"">Tools</li></ul>",WP,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,WP - Street,WP - Cartridge,FALSE,Title,Default Title,,,,,05270L01SET,,shopify,,continue,manual,,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_wp_nmon_competitincartridgekit__sall__awsg__v1.jpg?v=1680287450,1,APEX PRO 7500 Cartridge,FALSE,APEX PRO 7500 Cartridge,Closed cartridge technology Better response Reduced tire wear Greater confidence in all situations Improved damping behavior Finer adjustment options Technology from the Supersport World Championship Motorsport expertise for the street All adjustments can be made externally Adjustable spring preload Adjustable rebound…,Motor Vehicle Parts,,Adult,05270L01SET,WP - Street,WP - Cartridge,new,FALSE,,,,,,,kg,,
wp-05992p02set,APEX PRO 7543 Spring fork,APEX PRO 7543 Spring fork,WP,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,WP - Street,WP - Fork,FALSE,Title,Default Title,,,,,05992P02SET,,shopify,,continue,manual,,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_wp_nmon_fork_street_motorsport__sall__awsg__v1.jpg?v=1680287451,1,APEX PRO 7543 Spring fork,FALSE,APEX PRO 7543 Spring fork,APEX PRO 7543 Spring fork,Motor Vehicle Parts,,Adult,05992P02SET,WP - Street,WP - Fork,new,FALSE,,,,,,,kg,,
wp-05992p03set,APEX PRO 7543 Spring fork,APEX PRO 7543 Spring fork,WP,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,WP - Street,WP - Fork,FALSE,Title,Default Title,,,,,05992P03SET,,shopify,,continue,manual,,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_wp_nmon_fork_street_motorsport__sall__awsg__v1.jpg?v=1680287451,1,APEX PRO 7543 Spring fork,FALSE,APEX PRO 7543 Spring fork,APEX PRO 7543 Spring fork,Motor Vehicle Parts,,Adult,05992P03SET,WP - Street,WP - Fork,new,FALSE,,,,,,,kg,,
wp-05992p04set,APEX PRO 7543 Spring fork,APEX PRO 7543 Spring fork,WP,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,WP - Street,WP - Fork,FALSE,Title,Default Title,,,,,05992P04SET,,shopify,,continue,manual,,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_wp_nmon_fork_street_motorsport__sall__awsg__v1.jpg?v=1680287451,1,APEX PRO 7543 Spring fork,FALSE,APEX PRO 7543 Spring fork,APEX PRO 7543 Spring fork,Motor Vehicle Parts,,Adult,05992P04SET,WP - Street,WP - Fork,new,FALSE,,,,,,,kg,,
